Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick,Used_ROIs
44016.jpg,Normal,78.2,145.43,142.2,-53.7,Type_VI,R_Cheek+L_Cheek+Forehead
44097.jpg,Normal,164.43,149.84,168.54,19.66,Type_IV,L_Cheek+Forehead
44098.jpg,Normal,110.88,144.4,130.76,-67.01,Type_VI,R_Cheek+L_Cheek+Forehead
44100.jpg,Normal,187.81,138.68,137.27,68.6,Type_I,R_Cheek+L_Cheek+Forehead
44105.jpg,Normal,66.16,139.73,144.86,-54.97,Type_VI,R_Cheek+L_Cheek+Forehead
44114.jpg,Normal,39.34,145.5,140.41,-70.26,Type_VI,R_Cheek+Forehead
44115.jpg,Normal,124.53,153.45,158.44,-2.19,Type_V,R_Cheek+Forehead
44116.jpg,Normal,65.25,141.76,141.96,-60.23,Type_VI,R_Cheek+L_Cheek+Forehead
44256.jpg,Normal,180.46,146.25,136.89,66.83,Type_I,R_Cheek+Forehead
4426.jpg,Normal,138.82,146.79,155.17,9.28,Type_V,R_Cheek+L_Cheek+Forehead
44260.jpg,Normal,144.4,130.72,146.18,20.03,Type_IV,L_Cheek+Forehead
44261.jpg,Normal,127.45,139.35,144.84,-0.06,Type_V,R_Cheek+Forehead
44264.jpg,Normal,123.14,142.95,142.44,-6.75,Type_V,R_Cheek+Forehead
44269.jpg,Normal,53.72,137.73,138.24,-70.51,Type_VI,L_Cheek+Forehead
44270.jpg,Normal,100.88,135.75,143.88,-33.32,Type_VI,R_Cheek+Forehead
44277.jpg,Normal,85.29,125.4,129.16,-86.0,Type_VI,R_Cheek+L_Cheek+Forehead
4428.jpg,Normal,81.48,149.13,143.68,-49.02,Type_VI,L_Cheek+Forehead
44409.jpg,Normal,79.95,139.17,147.33,-43.98,Type_VI,R_Cheek+Forehead
44419.jpg,Normal,176.3,140.11,133.55,73.84,Type_I,R_Cheek+Forehead
44420.jpg,Normal,127.32,147.94,147.68,-0.21,Type_V,R_Cheek+L_Cheek+Forehead
44432.jpg,Normal,138.56,135.63,139.47,20.71,Type_IV,R_Cheek+L_Cheek+Forehead
44506.jpg,Normal,84.4,127.66,139.59,-55.56,Type_VI,R_Cheek+L_Cheek+Forehead
44508.jpg,Normal,90.08,140.17,130.07,-81.98,Type_VI,L_Cheek+Forehead
44511.jpg,Normal,112.59,140.11,143.2,-21.04,Type_V,R_Cheek+L_Cheek+Forehead
44512.jpg,Normal,36.03,137.53,138.47,-73.73,Type_VI,R_Cheek+L_Cheek+Forehead
44513.jpg,Normal,158.1,140.46,137.01,53.11,Type_II,R_Cheek+L_Cheek+Forehead
44520.jpg,Normal,119.65,145.27,140.67,-13.65,Type_V,L_Cheek+Forehead
44594.jpg,Normal,113.66,142.14,152.18,-12.65,Type_V,R_Cheek+Forehead
44596.jpg,Normal,51.67,138.75,140.9,-66.54,Type_VI,R_Cheek+L_Cheek+Forehead
44599.jpg,Normal,137.67,133.11,131.1,52.18,Type_II,R_Cheek+L_Cheek+Forehead
446.jpg,Normal,85.98,137.41,131.24,-78.75,Type_VI,R_Cheek+L_Cheek+Forehead
44600.jpg,Normal,165.24,139.8,151.4,32.31,Type_III,R_Cheek+Forehead
44601.jpg,Normal,88.41,142.55,137.07,-59.38,Type_VI,R_Cheek+Forehead
44609.jpg,Normal,93.37,141.67,140.52,-46.92,Type_VI,R_Cheek+L_Cheek+Forehead
44610.jpg,Normal,62.07,153.4,136.57,-71.54,Type_VI,R_Cheek+Forehead
44617.jpg,Normal,143.53,134.46,141.05,25.72,Type_IV,R_Cheek+L_Cheek+Forehead
44618.jpg,Normal,124.25,129.42,136.18,-8.86,Type_V,R_Cheek+L_Cheek+Forehead
44621.jpg,Normal,66.93,133.92,127.51,88.82,Type_I,L_Cheek+Forehead
44708.jpg,Normal,57.48,159.13,159.01,-41.52,Type_VI,R_Cheek+Forehead
44713.jpg,Normal,66.56,139.84,142.99,-57.9,Type_VI,R_Cheek+L_Cheek+Forehead
44714.jpg,Normal,77.03,138.24,143.8,-51.39,Type_VI,L_Cheek+Forehead
44718.jpg,Normal,120.57,148.15,149.42,-7.23,Type_V,R_Cheek+L_Cheek+Forehead
44719.jpg,Normal,105.69,143.39,145.3,-26.3,Type_V,L_Cheek+Forehead
44724.jpg,Normal,103.77,142.84,137.49,-44.43,Type_VI,R_Cheek+L_Cheek+Forehead
44725.jpg,Normal,140.69,142.87,143.45,18.51,Type_IV,L_Cheek+Forehead
4481.jpg,Normal,91.85,149.59,153.49,-28.75,Type_V,L_Cheek+Forehead
44819.jpg,Normal,68.64,144.11,131.49,-81.4,Type_VI,L_Cheek+Forehead
44822.jpg,Normal,88.88,142.74,145.69,-40.57,Type_VI,L_Cheek+Forehead
44908.jpg,Normal,139.84,135.14,137.0,28.26,Type_III,R_Cheek+L_Cheek+Forehead
44910.jpg,Normal,147.61,142.79,129.42,79.8,Type_I,R_Cheek+L_Cheek+Forehead
44911.jpg,Normal,111.15,144.75,144.28,-21.49,Type_V,R_Cheek+L_Cheek+Forehead
44913.jpg,Normal,138.5,142.63,142.75,16.29,Type_IV,R_Cheek+L_Cheek+Forehead
44923.jpg,Normal,151.61,133.82,130.74,73.84,Type_I,R_Cheek+Forehead
45000.jpg,Normal,78.84,145.76,151.99,-38.5,Type_VI,R_Cheek+L_Cheek+Forehead
45002.jpg,Normal,78.6,137.44,131.24,-80.4,Type_VI,R_Cheek+L_Cheek+Forehead
45004.jpg,Normal,24.3,131.15,120.47,79.46,Type_I,R_Cheek+L_Cheek+Forehead
45010.jpg,Normal,127.74,143.14,154.47,0.2,Type_V,R_Cheek+L_Cheek+Forehead
45011.jpg,Normal,76.46,153.55,147.51,-45.74,Type_VI,L_Cheek+Forehead
45012.jpg,Normal,176.12,128.0,128.0,90.0,Type_I,R_Cheek+L_Cheek+Forehead
45014.jpg,Normal,114.09,139.56,144.55,-17.62,Type_V,R_Cheek+Forehead
45023.jpg,Normal,104.26,144.27,135.99,-48.76,Type_VI,R_Cheek+L_Cheek+Forehead
45061.jpg,Normal,100.5,146.54,144.87,-32.1,Type_VI,R_Cheek+L_Cheek+Forehead
45063.jpg,Normal,83.06,145.76,144.34,-46.84,Type_VI,R_Cheek+L_Cheek+Forehead
45075.jpg,Normal,116.75,145.08,156.91,-8.3,Type_V,R_Cheek+Forehead
45078.jpg,Normal,110.54,139.71,143.71,-22.95,Type_V,R_Cheek+Forehead
4508.jpg,Normal,122.35,145.78,158.84,-3.74,Type_V,R_Cheek+L_Cheek+Forehead
45081.jpg,Normal,100.06,141.43,142.06,-37.42,Type_VI,R_Cheek+L_Cheek+Forehead
45168.jpg,Normal,146.34,138.04,144.31,24.37,Type_IV,R_Cheek+L_Cheek+Forehead
45172.jpg,Normal,71.85,134.75,135.58,-70.85,Type_VI,R_Cheek+L_Cheek+Forehead
45175.jpg,Normal,129.91,128.0,128.0,89.94,Type_I,R_Cheek+L_Cheek+Forehead
45177.jpg,Normal,37.48,136.13,138.36,-73.65,Type_VI,L_Cheek+Forehead
45251.jpg,Normal,75.02,140.28,146.34,-48.29,Type_VI,R_Cheek+L_Cheek+Forehead
45253.jpg,Normal,85.43,144.85,143.38,-47.0,Type_VI,R_Cheek+L_Cheek+Forehead
45255.jpg,Normal,105.09,150.19,156.06,-17.39,Type_V,R_Cheek+L_Cheek+Forehead
45260.jpg,Normal,144.31,137.56,150.31,16.46,Type_IV,L_Cheek+Forehead
45262.jpg,Normal,69.19,139.68,135.66,-71.48,Type_VI,L_Cheek+Forehead
45268.jpg,Normal,121.46,144.35,148.28,-6.66,Type_V,R_Cheek+L_Cheek+Forehead
45272.jpg,Normal,129.93,137.27,142.51,3.76,Type_V,L_Cheek+Forehead
45277.jpg,Normal,78.21,161.69,164.62,-27.83,Type_V,L_Cheek+Forehead
45388.jpg,Normal,136.28,142.81,144.49,11.79,Type_IV,R_Cheek+Forehead
45391.jpg,Normal,101.21,148.08,154.48,-21.27,Type_V,R_Cheek+L_Cheek+Forehead
45509.jpg,Normal,74.51,142.19,138.76,-62.62,Type_VI,R_Cheek+L_Cheek+Forehead
4551.jpg,Normal,151.26,145.52,156.8,17.92,Type_IV,R_Cheek+L_Cheek+Forehead
45511.jpg,Normal,99.0,138.64,138.25,-47.46,Type_VI,R_Cheek+L_Cheek+Forehead
45516.jpg,Normal,125.71,138.56,144.61,-2.42,Type_V,L_Cheek+Forehead
45521.jpg,Normal,120.66,128.0,128.0,-89.98,Type_VI,L_Cheek+Forehead
45523.jpg,Normal,132.42,141.41,138.55,10.37,Type_IV,R_Cheek+L_Cheek+Forehead
45525.jpg,Normal,115.84,147.97,152.28,-10.66,Type_V,R_Cheek+L_Cheek+Forehead
45528.jpg,Normal,182.58,137.59,139.94,61.08,Type_I,L_Cheek+Forehead
4553.jpg,Normal,80.63,137.89,143.04,-50.7,Type_VI,R_Cheek+L_Cheek+Forehead
45563.jpg,Normal,62.15,142.92,140.4,-64.18,Type_VI,R_Cheek+L_Cheek+Forehead
45631.jpg,Normal,99.48,136.82,147.84,-28.99,Type_V,R_Cheek+L_Cheek+Forehead
45635.jpg,Normal,64.57,139.59,134.54,-75.15,Type_VI,R_Cheek+L_Cheek+Forehead
45637.jpg,Normal,79.52,136.83,136.8,-64.94,Type_VI,R_Cheek+Forehead
45643.jpg,Normal,62.11,134.97,134.28,-76.24,Type_VI,R_Cheek+L_Cheek+Forehead
45648.jpg,Normal,157.66,140.93,146.7,32.32,Type_III,R_Cheek+L_Cheek+Forehead
45734.jpg,Normal,111.29,135.97,139.01,-30.0,Type_VI,R_Cheek+L_Cheek+Forehead
45755.jpg,Normal,56.25,137.06,135.5,-74.98,Type_VI,R_Cheek+L_Cheek+Forehead
45777.jpg,Normal,126.26,143.64,144.45,-1.7,Type_V,R_Cheek+L_Cheek+Forehead
45780.jpg,Normal,58.43,131.88,132.1,-81.4,Type_VI,R_Cheek+Forehead
45785.jpg,Normal,114.19,137.52,144.34,-17.72,Type_V,L_Cheek+Forehead
45786.jpg,Normal,134.56,144.37,132.03,34.51,Type_III,L_Cheek+Forehead
45790.jpg,Normal,101.17,134.13,144.36,-32.26,Type_VI,R_Cheek+L_Cheek+Forehead
45791.jpg,Normal,50.75,134.67,139.49,-69.11,Type_VI,R_Cheek+L_Cheek+Forehead
45793.jpg,Normal,207.79,158.27,126.07,-86.49,Type_VI,L_Cheek+Forehead
45797.jpg,Normal,68.97,142.19,137.12,-68.34,Type_VI,R_Cheek+L_Cheek+Forehead
45800.jpg,Normal,111.58,133.32,132.12,-56.61,Type_VI,R_Cheek+L_Cheek+Forehead
45805.jpg,Normal,75.3,141.09,141.31,-56.96,Type_VI,R_Cheek+Forehead
45892.jpg,Normal,69.16,146.36,153.55,-41.84,Type_VI,R_Cheek+L_Cheek+Forehead
45898.jpg,Normal,77.0,148.36,149.21,-43.04,Type_VI,R_Cheek+L_Cheek+Forehead
45899.jpg,Normal,167.44,134.77,140.35,51.74,Type_II,L_Cheek+Forehead
45900.jpg,Normal,114.67,157.79,156.46,-10.02,Type_V,R_Cheek+Forehead
45905.jpg,Normal,159.45,144.06,178.17,14.02,Type_IV,R_Cheek+L_Cheek+Forehead
45910.jpg,Normal,76.6,138.85,130.01,-84.24,Type_VI,R_Cheek+L_Cheek+Forehead
45911.jpg,Normal,147.66,144.11,148.56,21.03,Type_IV,R_Cheek+L_Cheek+Forehead
45919.jpg,Normal,111.06,140.73,146.72,-19.0,Type_V,R_Cheek+L_Cheek+Forehead
46012.jpg,Normal,135.96,145.04,152.76,7.63,Type_V,R_Cheek+L_Cheek+Forehead
46013.jpg,Normal,79.82,143.42,147.84,-43.29,Type_VI,R_Cheek+Forehead
46015.jpg,Normal,154.89,146.34,142.54,36.44,Type_III,R_Cheek+L_Cheek+Forehead
46016.jpg,Normal,129.5,141.29,150.99,1.95,Type_V,R_Cheek+L_Cheek+Forehead
46019.jpg,Normal,96.55,141.38,148.27,-30.92,Type_VI,R_Cheek+Forehead
46023.jpg,Normal,119.97,135.48,143.3,-10.92,Type_V,R_Cheek+L_Cheek+Forehead
46029.jpg,Normal,78.27,139.12,134.3,-71.92,Type_VI,R_Cheek+L_Cheek+Forehead
46031.jpg,Normal,130.71,144.45,146.05,3.99,Type_V,R_Cheek+L_Cheek+Forehead
46037.jpg,Normal,171.21,140.11,145.62,44.2,Type_II,R_Cheek+L_Cheek+Forehead
46039.jpg,Normal,167.15,153.2,153.61,31.27,Type_III,R_Cheek+L_Cheek+Forehead
46040.jpg,Normal,108.47,148.36,152.13,-17.18,Type_V,R_Cheek+L_Cheek+Forehead
46162.jpg,Normal,197.82,141.23,150.93,50.25,Type_II,R_Cheek+L_Cheek+Forehead
46163.jpg,Normal,56.25,142.09,141.18,-64.75,Type_VI,R_Cheek+L_Cheek+Forehead
46165.jpg,Normal,36.7,137.42,132.17,-83.33,Type_VI,R_Cheek+L_Cheek+Forehead
46174.jpg,Normal,75.82,142.13,144.97,-50.06,Type_VI,L_Cheek+Forehead
46182.jpg,Normal,110.95,151.36,144.53,-21.43,Type_V,R_Cheek+L_Cheek+Forehead
46258.jpg,Normal,107.58,147.5,150.96,-18.78,Type_V,R_Cheek+L_Cheek+Forehead
46260.jpg,Normal,172.36,146.11,145.22,45.61,Type_II,R_Cheek+L_Cheek+Forehead
46264.jpg,Normal,25.64,147.13,141.44,-71.41,Type_VI,L_Cheek+Forehead
46267.jpg,Normal,140.51,142.15,140.03,22.98,Type_IV,R_Cheek+L_Cheek+Forehead
46272.jpg,Normal,126.0,139.94,142.31,-2.35,Type_V,R_Cheek+L_Cheek+Forehead
4628.jpg,Normal,120.51,142.61,138.2,-15.06,Type_V,R_Cheek+L_Cheek+Forehead
46343.jpg,Normal,87.53,141.98,144.93,-42.79,Type_VI,R_Cheek+L_Cheek+Forehead
46345.jpg,Normal,123.49,140.35,144.2,-5.55,Type_V,R_Cheek+L_Cheek+Forehead
46346.jpg,Normal,125.91,137.38,143.74,-2.27,Type_V,R_Cheek+Forehead
46352.jpg,Normal,103.56,145.05,139.02,-40.44,Type_VI,R_Cheek+L_Cheek+Forehead
46357.jpg,Normal,188.34,135.26,135.34,72.9,Type_I,L_Cheek+Forehead
46461.jpg,Normal,179.64,144.22,148.58,44.82,Type_II,R_Cheek+L_Cheek+Forehead
46463.jpg,Normal,103.49,147.27,156.66,-18.19,Type_V,R_Cheek+L_Cheek+Forehead
46465.jpg,Normal,94.03,145.76,146.95,-34.71,Type_VI,R_Cheek+Forehead
46467.jpg,Normal,101.41,143.74,142.47,-35.26,Type_VI,R_Cheek+Forehead
46473.jpg,Normal,100.38,140.51,144.34,-33.05,Type_VI,R_Cheek+L_Cheek+Forehead
46477.jpg,Normal,165.3,128.0,128.0,90.0,Type_I,L_Cheek+Forehead
46478.jpg,Normal,121.83,139.19,137.47,-13.21,Type_V,R_Cheek+L_Cheek+Forehead
46482.jpg,Normal,110.33,146.62,140.24,-28.82,Type_V,R_Cheek+Forehead
46590.jpg,Normal,114.65,146.49,148.46,-13.84,Type_V,R_Cheek+Forehead
46593.jpg,Normal,64.06,135.03,128.6,-88.62,Type_VI,R_Cheek+Forehead
46596.jpg,Normal,113.9,145.14,140.86,-22.52,Type_V,R_Cheek+L_Cheek+Forehead
46604.jpg,Normal,55.36,136.35,134.31,-77.42,Type_VI,R_Cheek+Forehead
46606.jpg,Normal,125.43,131.63,123.9,11.22,Type_IV,L_Cheek+Forehead
46612.jpg,Normal,120.81,138.81,142.65,-10.15,Type_V,R_Cheek+Forehead
46613.jpg,Normal,54.65,145.4,139.64,-67.84,Type_VI,R_Cheek+L_Cheek+Forehead
46617.jpg,Normal,86.1,138.84,144.31,-44.86,Type_VI,R_Cheek+Forehead
46762.jpg,Normal,41.68,140.36,135.08,-78.12,Type_VI,L_Cheek+Forehead
46764.jpg,Normal,85.22,143.39,144.02,-45.98,Type_VI,R_Cheek+L_Cheek+Forehead
46779.jpg,Normal,138.67,145.78,153.51,9.74,Type_V,L_Cheek+Forehead
46912.jpg,Normal,117.63,143.54,153.63,-8.59,Type_V,L_Cheek+Forehead
46914.jpg,Normal,72.01,157.58,162.65,-32.13,Type_VI,R_Cheek+L_Cheek+Forehead
46915.jpg,Normal,34.28,152.35,144.62,-65.56,Type_VI,L_Cheek+Forehead
47099.jpg,Normal,91.47,143.21,149.51,-33.3,Type_VI,R_Cheek+L_Cheek+Forehead
4710.jpg,Normal,114.99,137.93,138.52,-25.0,Type_V,R_Cheek+L_Cheek+Forehead
47100.jpg,Normal,112.65,128.0,128.0,-89.99,Type_VI,R_Cheek+L_Cheek+Forehead
47112.jpg,Normal,129.5,140.36,141.27,3.38,Type_V,R_Cheek+L_Cheek+Forehead
47256.jpg,Normal,152.64,152.04,147.53,26.78,Type_IV,R_Cheek+L_Cheek+Forehead
47257.jpg,Normal,75.17,133.77,148.13,-45.55,Type_VI,R_Cheek+L_Cheek+Forehead
47260.jpg,Normal,86.62,147.22,141.59,-49.72,Type_VI,R_Cheek+L_Cheek+Forehead
47264.jpg,Normal,47.38,136.4,132.98,-80.99,Type_VI,R_Cheek+L_Cheek+Forehead
47267.jpg,Normal,142.53,150.78,160.59,10.25,Type_IV,R_Cheek+L_Cheek+Forehead
4727.jpg,Normal,190.12,132.9,145.94,53.86,Type_II,R_Cheek+L_Cheek+Forehead
47277.jpg,Normal,95.7,150.52,141.28,-43.21,Type_VI,L_Cheek+Forehead
4728.jpg,Normal,92.46,150.06,145.78,-37.7,Type_VI,R_Cheek+L_Cheek+Forehead
47281.jpg,Normal,142.47,128.0,128.0,89.99,Type_I,R_Cheek+L_Cheek+Forehead
47285.jpg,Normal,94.67,146.64,139.8,-47.5,Type_VI,R_Cheek+L_Cheek+Forehead
47287.jpg,Normal,102.51,144.9,149.89,-24.12,Type_V,R_Cheek+L_Cheek+Forehead
47337.jpg,Normal,155.05,135.01,138.71,45.25,Type_II,R_Cheek+L_Cheek+Forehead
47338.jpg,Normal,121.52,144.03,147.15,-6.98,Type_V,R_Cheek+L_Cheek+Forehead
4734.jpg,Normal,119.45,144.51,146.2,-9.84,Type_V,R_Cheek+Forehead
47347.jpg,Normal,101.84,143.97,137.94,-45.36,Type_VI,R_Cheek+L_Cheek+Forehead
47348.jpg,Normal,128.26,128.0,128.0,89.81,Type_I,R_Cheek+L_Cheek+Forehead
4735.jpg,Normal,123.13,140.35,140.88,-7.58,Type_V,R_Cheek+Forehead
47426.jpg,Normal,113.84,138.44,143.09,-19.54,Type_V,L_Cheek+Forehead
47442.jpg,Normal,135.11,140.11,143.04,11.23,Type_IV,R_Cheek+Forehead
47443.jpg,Normal,120.3,145.99,156.06,-5.75,Type_V,R_Cheek+L_Cheek+Forehead
47447.jpg,Normal,79.14,139.7,143.06,-51.56,Type_VI,R_Cheek+L_Cheek+Forehead
47489.jpg,Normal,211.04,135.06,136.88,74.83,Type_I,L_Cheek+Forehead
47493.jpg,Normal,93.67,145.31,127.01,85.74,Type_I,R_Cheek+Forehead
475.jpg,Normal,181.08,132.14,142.12,56.1,Type_I,R_Cheek+Forehead
47567.jpg,Normal,80.92,143.22,150.64,-38.9,Type_VI,R_Cheek+L_Cheek+Forehead
47570.jpg,Normal,115.14,141.34,152.7,-11.11,Type_V,L_Cheek+Forehead
47571.jpg,Normal,99.8,150.75,149.98,-26.3,Type_V,R_Cheek+Forehead
47573.jpg,Normal,133.41,144.72,145.91,7.37,Type_V,R_Cheek+L_Cheek+Forehead
47579.jpg,Normal,122.14,144.47,148.27,-5.92,Type_V,R_Cheek+Forehead
47581.jpg,Normal,115.65,154.84,155.72,-9.51,Type_V,R_Cheek+L_Cheek+Forehead
47582.jpg,Normal,125.44,146.06,149.43,-2.16,Type_V,R_Cheek+L_Cheek+Forehead
4759.jpg,Normal,120.46,147.64,156.19,-5.59,Type_V,R_Cheek+Forehead
47591.jpg,Normal,140.67,142.9,148.82,13.93,Type_IV,R_Cheek+Forehead
47594.jpg,Normal,39.31,143.9,142.29,-67.55,Type_VI,R_Cheek+L_Cheek+Forehead
47683.jpg,Normal,73.25,140.82,146.06,-49.67,Type_VI,R_Cheek+L_Cheek+Forehead
47684.jpg,Normal,157.1,150.15,150.23,27.57,Type_IV,R_Cheek+L_Cheek+Forehead
47685.jpg,Normal,180.25,149.13,147.96,46.03,Type_II,L_Cheek+Forehead
4769.jpg,Normal,94.01,141.24,145.52,-36.85,Type_VI,R_Cheek+L_Cheek+Forehead
47690.jpg,Normal,112.81,144.89,151.09,-14.01,Type_V,R_Cheek+L_Cheek+Forehead
47692.jpg,Normal,86.64,154.61,147.82,-38.95,Type_VI,R_Cheek+L_Cheek+Forehead
47695.jpg,Normal,135.13,144.76,151.51,7.25,Type_V,R_Cheek+L_Cheek+Forehead
47838.jpg,Normal,85.74,130.74,131.72,-77.19,Type_VI,R_Cheek+L_Cheek+Forehead
47841.jpg,Normal,113.26,128.0,128.0,-89.99,Type_VI,R_Cheek+L_Cheek+Forehead
47842.jpg,Normal,178.44,146.13,152.39,39.32,Type_III,R_Cheek+L_Cheek+Forehead
47847.jpg,Normal,179.59,130.86,135.71,69.33,Type_I,R_Cheek+L_Cheek+Forehead
47848.jpg,Normal,146.82,135.71,147.03,21.71,Type_IV,R_Cheek+L_Cheek+Forehead
4787.jpg,Normal,176.6,147.12,152.12,38.6,Type_III,R_Cheek+Forehead
47903.jpg,Normal,128.54,132.56,132.73,4.94,Type_V,L_Cheek+Forehead
47954.jpg,Normal,148.88,136.4,153.28,18.35,Type_IV,R_Cheek+L_Cheek+Forehead
47955.jpg,Normal,153.15,146.33,149.77,24.8,Type_IV,R_Cheek+L_Cheek+Forehead
47957.jpg,Normal,113.36,139.78,145.37,-17.71,Type_V,L_Cheek+Forehead
47958.jpg,Normal,149.46,141.28,159.65,15.22,Type_IV,R_Cheek+L_Cheek+Forehead
47960.jpg,Normal,151.02,128.0,128.0,89.99,Type_I,L_Cheek+Forehead
47961.jpg,Normal,84.71,143.86,145.56,-43.7,Type_VI,R_Cheek+L_Cheek+Forehead
47966.jpg,Normal,178.93,136.59,137.13,65.64,Type_I,R_Cheek+L_Cheek+Forehead
47968.jpg,Normal,132.28,139.1,139.07,9.62,Type_V,R_Cheek+L_Cheek+Forehead
48030.jpg,Normal,61.63,137.47,142.11,-61.35,Type_VI,L_Cheek+Forehead
4804.jpg,Normal,127.53,147.23,146.97,0.04,Type_V,R_Cheek+L_Cheek+Forehead
48044.jpg,Normal,140.31,128.0,128.0,89.99,Type_I,R_Cheek+L_Cheek+Forehead
48048.jpg,Normal,80.75,143.02,149.42,-40.56,Type_VI,R_Cheek+L_Cheek+Forehead
48049.jpg,Normal,103.32,143.08,155.41,-19.08,Type_V,R_Cheek+L_Cheek+Forehead
48051.jpg,Normal,132.97,128.0,128.0,89.97,Type_I,R_Cheek+L_Cheek+Forehead
48096.jpg,Normal,135.4,137.26,142.19,12.32,Type_IV,R_Cheek+L_Cheek+Forehead
4812.jpg,Normal,142.87,141.68,143.85,20.82,Type_IV,R_Cheek+L_Cheek+Forehead
48131.jpg,Normal,109.52,139.18,136.0,-41.4,Type_VI,R_Cheek+L_Cheek+Forehead
48217.jpg,Normal,106.84,147.9,176.96,-9.4,Type_V,R_Cheek+L_Cheek+Forehead
48220.jpg,Normal,168.21,146.23,161.09,25.76,Type_IV,R_Cheek+L_Cheek+Forehead
48232.jpg,Normal,147.9,139.11,141.66,30.36,Type_III,R_Cheek+L_Cheek+Forehead
48236.jpg,Normal,132.43,141.53,142.9,7.39,Type_V,R_Cheek+L_Cheek+Forehead
48239.jpg,Normal,141.89,139.5,145.54,17.83,Type_IV,R_Cheek+L_Cheek+Forehead
48241.jpg,Normal,138.92,141.14,148.75,12.18,Type_IV,R_Cheek+L_Cheek+Forehead
48318.jpg,Normal,76.18,134.72,133.81,-73.9,Type_VI,R_Cheek+L_Cheek+Forehead
48320.jpg,Normal,64.35,137.17,126.19,85.82,Type_I,L_Cheek+Forehead
48323.jpg,Normal,110.3,154.57,164.65,-10.43,Type_V,R_Cheek+L_Cheek+Forehead
48324.jpg,Normal,111.29,145.74,166.19,-9.45,Type_V,R_Cheek+L_Cheek+Forehead
48329.jpg,Normal,117.39,142.26,146.11,-12.35,Type_V,L_Cheek+Forehead
48334.jpg,Normal,130.1,150.26,146.28,3.19,Type_V,R_Cheek+Forehead
48338.jpg,Normal,99.34,145.26,140.24,-42.07,Type_VI,R_Cheek+L_Cheek+Forehead
48375.jpg,Normal,172.97,139.34,144.64,46.98,Type_II,R_Cheek+Forehead
48394.jpg,Normal,78.82,142.38,153.65,-36.66,Type_VI,R_Cheek+Forehead
48399.jpg,Normal,163.59,138.77,135.57,61.87,Type_I,R_Cheek+L_Cheek+Forehead
484.jpg,Normal,168.5,141.48,145.37,42.79,Type_II,R_Cheek+Forehead
4840.jpg,Normal,66.42,128.0,128.0,-90.0,Type_VI,R_Cheek+L_Cheek+Forehead
48400.jpg,Normal,70.61,142.84,151.17,-43.92,Type_VI,R_Cheek+L_Cheek+Forehead
48408.jpg,Normal,28.03,138.17,137.3,-76.59,Type_VI,R_Cheek+L_Cheek+Forehead
48413.jpg,Normal,128.94,135.96,166.05,0.85,Type_V,R_Cheek+L_Cheek+Forehead
48418.jpg,Normal,169.76,139.21,147.28,40.68,Type_III,R_Cheek+Forehead
48421.jpg,Normal,102.46,149.36,152.87,-21.55,Type_V,R_Cheek+L_Cheek+Forehead
48493.jpg,Normal,96.71,140.26,142.71,-39.37,Type_VI,R_Cheek+Forehead
48494.jpg,Normal,125.3,136.2,141.3,-3.71,Type_V,R_Cheek+L_Cheek+Forehead
48498.jpg,Normal,111.66,144.6,147.26,-17.88,Type_V,R_Cheek+Forehead
48500.jpg,Normal,115.54,138.34,136.6,-28.6,Type_V,R_Cheek+L_Cheek+Forehead
48508.jpg,Normal,88.04,133.57,137.47,-58.55,Type_VI,R_Cheek+L_Cheek+Forehead
4851.jpg,Normal,144.83,145.29,157.12,13.13,Type_IV,R_Cheek+L_Cheek+Forehead
48632.jpg,Normal,94.91,146.47,145.4,-36.3,Type_VI,L_Cheek+Forehead
48635.jpg,Normal,68.23,140.65,144.6,-54.46,Type_VI,R_Cheek+Forehead
48639.jpg,Normal,80.68,141.43,141.48,-53.71,Type_VI,L_Cheek+Forehead
48643.jpg,Normal,72.08,136.04,137.45,-66.5,Type_VI,R_Cheek+L_Cheek+Forehead
48644.jpg,Normal,142.68,141.68,144.03,20.38,Type_IV,R_Cheek+L_Cheek+Forehead
48656.jpg,Normal,28.23,136.61,131.64,-84.66,Type_VI,L_Cheek+Forehead
48658.jpg,Normal,88.01,147.1,134.46,-67.37,Type_VI,L_Cheek+Forehead
48661.jpg,Normal,128.29,150.58,155.09,0.65,Type_V,R_Cheek+Forehead
4875.jpg,Normal,98.28,138.69,145.5,-33.22,Type_VI,R_Cheek+L_Cheek+Forehead
48753.jpg,Normal,47.9,141.04,138.11,-72.05,Type_VI,R_Cheek+L_Cheek+Forehead
48756.jpg,Normal,105.5,141.04,146.81,-24.64,Type_V,L_Cheek+Forehead
48757.jpg,Normal,131.56,133.37,140.5,7.25,Type_V,R_Cheek+L_Cheek+Forehead
48763.jpg,Normal,188.63,135.42,147.07,51.5,Type_II,L_Cheek+Forehead
48765.jpg,Normal,80.68,142.25,145.48,-46.41,Type_VI,R_Cheek+L_Cheek+Forehead
48768.jpg,Normal,82.13,139.36,137.83,-61.09,Type_VI,R_Cheek+L_Cheek+Forehead
48770.jpg,Normal,138.84,143.07,147.87,12.61,Type_IV,R_Cheek+L_Cheek+Forehead
48774.jpg,Normal,162.87,141.24,140.15,48.79,Type_II,R_Cheek+L_Cheek+Forehead
48776.jpg,Normal,195.13,140.25,143.78,59.25,Type_I,R_Cheek+L_Cheek+Forehead
