Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick
51842.jpg,Normal,88.57,145.14,133.94,-68.72,Type_VI
51843.jpg,Normal,107.14,142.73,145.13,-24.99,Type_V
51844.jpg,Normal,174.98,144.01,149.33,41.12,Type_II
51846.jpg,Normal,132.78,145.84,151.45,5.04,Type_V
51858.jpg,Normal,110.09,157.67,116.52,30.74,Type_III
51859.jpg,Normal,64.58,147.07,140.47,-63.19,Type_VI
51860.jpg,Normal,131.17,128.0,128.0,90.0,Type_I
51861.jpg,Normal,107.75,146.44,148.43,-20.76,Type_V
51862.jpg,Normal,87.54,140.85,147.61,-38.64,Type_VI
51865.jpg,Normal,132.2,146.17,136.74,11.91,Type_IV
51940.jpg,Normal,114.5,150.33,138.98,-24.9,Type_V
51948.jpg,Normal,131.94,141.84,144.22,6.12,Type_V
51957.jpg,Normal,157.02,147.89,154.71,23.43,Type_IV
51962.jpg,Normal,148.72,133.23,150.17,20.57,Type_IV
51965.jpg,Normal,135.29,153.02,165.05,4.71,Type_V
52052.jpg,Normal,163.87,152.55,148.79,34.45,Type_III
52055.jpg,Normal,115.89,132.26,133.92,-37.54,Type_VI
52060.jpg,Normal,176.41,140.43,139.16,59.8,Type_I
52076.jpg,Normal,172.96,151.44,148.22,41.4,Type_II
52077.jpg,Normal,65.72,145.71,145.06,-54.86,Type_VI
52222.jpg,Normal,110.33,142.8,152.82,-15.17,Type_V
52223.jpg,Normal,92.64,159.93,160.38,-22.89,Type_V
52243.jpg,Normal,110.62,136.18,140.6,-27.71,Type_V
52244.jpg,Normal,122.84,128.0,128.0,-90.0,Type_VI
52245.jpg,Normal,180.37,147.51,151.77,41.09,Type_II
52324.jpg,Normal,64.95,145.0,126.53,86.58,Type_I
52329.jpg,Normal,128.54,140.33,143.48,1.52,Type_V
5233.jpg,Normal,142.85,149.48,147.94,16.8,Type_IV
52330.jpg,Normal,163.37,139.9,113.53,-44.18,Type_VI
52335.jpg,Normal,200.09,130.78,146.49,57.0,Type_I
52434.jpg,Normal,86.48,143.69,152.62,-33.16,Type_VI
52437.jpg,Normal,33.68,128.0,128.0,-90.0,Type_VI
52438.jpg,Normal,99.33,142.57,138.8,-45.64,Type_VI
52554.jpg,Normal,177.01,130.31,137.98,62.79,Type_I
52558.jpg,Normal,82.18,149.68,146.73,-43.49,Type_VI
52559.jpg,Normal,91.4,141.97,136.79,-58.17,Type_VI
5256.jpg,Normal,187.05,139.52,145.79,52.7,Type_II
52561.jpg,Normal,122.32,147.35,146.66,-6.21,Type_V
52563.jpg,Normal,121.87,139.83,135.1,-17.27,Type_V
52571.jpg,Normal,103.83,136.93,136.49,-47.55,Type_VI
52576.jpg,Normal,66.5,138.33,139.53,-64.26,Type_VI
52710.jpg,Normal,100.34,129.8,134.69,-57.88,Type_VI
52712.jpg,Normal,61.18,140.91,140.42,-64.47,Type_VI
52719.jpg,Normal,127.83,149.03,145.79,0.42,Type_V
52729.jpg,Normal,155.61,139.76,147.25,29.8,Type_III
52792.jpg,Normal,118.94,145.36,145.07,-11.13,Type_V
52798.jpg,Normal,83.76,158.73,159.41,-28.64,Type_V
52799.jpg,Normal,119.07,142.48,139.93,-15.49,Type_V
5280.jpg,Normal,123.78,154.91,153.83,-3.23,Type_V
52800.jpg,Normal,100.42,142.56,140.52,-40.29,Type_VI
52804.jpg,Normal,155.24,128.0,128.0,90.0,Type_I
52891.jpg,Normal,210.06,138.72,150.71,54.96,Type_II
52893.jpg,Normal,192.47,142.24,145.04,56.23,Type_I
52898.jpg,Normal,65.56,136.85,141.74,-60.5,Type_VI
5291.jpg,Normal,105.72,148.1,149.61,-21.56,Type_V
52916.jpg,Normal,115.43,143.15,148.36,-13.09,Type_V
5302.jpg,Normal,145.31,136.84,151.84,16.34,Type_IV
53023.jpg,Normal,126.83,143.54,143.94,-0.95,Type_V
53025.jpg,Normal,115.77,145.91,145.64,-14.62,Type_V
53027.jpg,Normal,146.76,134.59,129.66,77.61,Type_I
53030.jpg,Normal,132.91,148.47,163.92,3.38,Type_V
53035.jpg,Normal,141.18,135.14,143.08,19.58,Type_IV
53172.jpg,Normal,74.92,152.27,152.66,-39.9,Type_VI
53177.jpg,Normal,211.03,139.64,138.11,72.84,Type_I
53194.jpg,Normal,61.56,139.43,139.29,-66.41,Type_VI
53292.jpg,Normal,76.42,148.79,151.85,-40.03,Type_VI
53297.jpg,Normal,94.01,153.34,150.65,-30.11,Type_VI
53308.jpg,Normal,62.18,133.82,135.79,-73.09,Type_VI
53310.jpg,Normal,140.14,162.18,167.22,7.2,Type_V
53403.jpg,Normal,108.43,146.28,140.33,-31.24,Type_VI
53407.jpg,Normal,154.85,134.99,130.88,74.98,Type_I
53425.jpg,Normal,178.25,149.18,152.51,39.08,Type_III
53461.jpg,Normal,113.98,160.44,160.96,-9.14,Type_V
53462.jpg,Normal,214.72,137.55,141.4,68.6,Type_I
53465.jpg,Normal,150.0,143.5,128.6,86.12,Type_I
53468.jpg,Normal,192.84,133.44,133.95,76.92,Type_I
53469.jpg,Normal,222.55,132.95,133.54,81.55,Type_I
53472.jpg,Normal,146.21,133.22,147.15,20.96,Type_IV
53482.jpg,Normal,106.22,146.9,145.94,-24.95,Type_V
53517.jpg,Normal,55.97,147.17,149.37,-52.7,Type_VI
53558.jpg,Normal,111.05,141.28,135.69,-40.0,Type_VI
53587.jpg,Normal,103.43,153.62,148.18,-25.07,Type_V
53593.jpg,Normal,179.49,143.42,145.11,50.0,Type_II
53597.jpg,Normal,138.37,139.77,138.68,21.76,Type_IV
53598.jpg,Normal,162.1,152.7,149.22,32.6,Type_III
53674.jpg,Normal,79.4,136.16,139.59,-58.43,Type_VI
53756.jpg,Normal,176.06,142.94,144.47,49.15,Type_II
53862.jpg,Normal,130.01,147.34,142.28,3.94,Type_V
53869.jpg,Normal,200.67,150.35,151.48,50.7,Type_II
53872.jpg,Normal,52.64,149.37,156.22,-46.13,Type_VI
53879.jpg,Normal,133.92,149.89,161.02,4.36,Type_V
53886.jpg,Normal,120.11,161.32,164.9,-4.49,Type_V
53887.jpg,Normal,133.65,141.92,156.99,4.76,Type_V
53889.jpg,Normal,158.76,145.65,149.72,29.44,Type_III
53926.jpg,Normal,78.74,140.7,133.28,-74.56,Type_VI
53933.jpg,Normal,41.96,135.56,134.35,-79.29,Type_VI
53936.jpg,Normal,189.16,140.57,136.23,71.19,Type_I
54010.jpg,Normal,136.18,141.13,140.6,15.13,Type_IV
5402.jpg,Normal,157.72,154.2,158.49,21.24,Type_IV
54021.jpg,Normal,117.08,148.81,145.93,-12.83,Type_V
54022.jpg,Normal,113.77,149.99,154.6,-11.44,Type_V
54024.jpg,Normal,62.1,151.43,152.49,-46.32,Type_VI
54159.jpg,Normal,50.0,132.12,135.18,-76.7,Type_VI
54170.jpg,Normal,62.15,139.89,144.71,-56.9,Type_VI
54172.jpg,Normal,150.17,140.9,143.95,29.13,Type_III
54173.jpg,Normal,184.45,143.21,154.46,40.16,Type_III
54174.jpg,Normal,155.74,138.21,130.53,77.15,Type_I
54175.jpg,Normal,151.96,135.91,134.29,56.73,Type_I
54176.jpg,Normal,102.04,145.35,148.25,-26.24,Type_V
54289.jpg,Normal,58.57,133.28,133.0,-79.51,Type_VI
5430.jpg,Normal,39.19,148.78,140.02,-70.86,Type_VI
54300.jpg,Normal,122.41,138.62,153.01,-4.56,Type_V
54302.jpg,Normal,32.94,130.75,133.22,-81.99,Type_VI
54439.jpg,Normal,89.98,137.76,138.54,-54.38,Type_VI
54443.jpg,Normal,134.29,144.5,155.1,5.61,Type_V
54445.jpg,Normal,162.83,141.74,156.51,25.92,Type_IV
5445.jpg,Normal,128.1,149.58,145.84,0.76,Type_V
54453.jpg,Normal,140.25,150.57,153.63,11.04,Type_IV
54553.jpg,Normal,113.63,145.76,145.52,-17.25,Type_V
54559.jpg,Normal,48.9,142.21,150.04,-54.44,Type_VI
54560.jpg,Normal,118.71,155.09,148.36,-9.61,Type_V
54680.jpg,Normal,181.67,142.2,143.82,53.32,Type_II
54684.jpg,Normal,137.24,142.08,148.25,10.68,Type_IV
54688.jpg,Normal,177.5,134.8,135.38,69.39,Type_I
54690.jpg,Normal,82.44,143.36,143.02,-49.64,Type_VI
54692.jpg,Normal,163.29,138.0,141.5,46.11,Type_II
54693.jpg,Normal,140.79,151.33,147.86,14.7,Type_IV
54746.jpg,Normal,106.04,149.86,152.24,-19.14,Type_V
54757.jpg,Normal,135.14,141.48,146.09,9.4,Type_V
54760.jpg,Normal,132.69,144.56,159.53,3.7,Type_V
54763.jpg,Normal,152.59,152.97,149.03,25.07,Type_IV
54764.jpg,Normal,149.29,138.0,153.86,18.28,Type_IV
54918.jpg,Normal,81.06,139.28,154.59,-34.41,Type_VI
55054.jpg,Normal,116.6,149.98,157.95,-8.12,Type_V
55141.jpg,Normal,95.83,153.72,152.59,-26.8,Type_V
55143.jpg,Normal,146.56,128.0,128.0,90.0,Type_I
55146.jpg,Normal,124.23,140.92,147.37,-3.79,Type_V
55148.jpg,Normal,50.84,128.17,135.19,-76.55,Type_VI
55149.jpg,Normal,103.83,139.22,143.12,-31.54,Type_VI
55163.jpg,Normal,169.2,140.67,162.18,25.57,Type_IV
55164.jpg,Normal,138.33,144.16,143.73,15.11,Type_IV
55165.jpg,Normal,173.97,143.8,134.4,70.64,Type_I
55172.jpg,Normal,136.51,140.64,135.4,25.55,Type_IV
55251.jpg,Normal,109.55,128.0,128.0,-90.0,Type_VI
55252.jpg,Normal,86.78,146.44,139.33,-54.64,Type_VI
55255.jpg,Normal,90.92,144.82,141.03,-47.76,Type_VI
55263.jpg,Normal,121.31,152.81,158.24,-4.59,Type_V
55265.jpg,Normal,158.43,150.06,136.38,55.35,Type_I
55271.jpg,Normal,93.4,141.4,144.1,-39.72,Type_VI
55390.jpg,Normal,107.01,149.97,162.23,-13.21,Type_V
5540.jpg,Normal,158.61,150.04,161.07,20.25,Type_IV
55406.jpg,Normal,116.85,144.5,144.31,-14.35,Type_V
55413.jpg,Normal,163.51,146.01,153.85,28.65,Type_III
55417.jpg,Normal,93.6,139.38,133.84,-66.27,Type_VI
55478.jpg,Normal,129.94,147.14,143.93,3.44,Type_V
55488.jpg,Normal,71.33,146.97,155.75,-38.44,Type_VI
5549.jpg,Normal,128.25,145.97,145.98,0.93,Type_V
55493.jpg,Normal,135.54,154.14,157.16,6.17,Type_V
55494.jpg,Normal,136.34,131.3,131.39,45.67,Type_II
55495.jpg,Normal,107.81,140.02,140.25,-32.23,Type_VI
55638.jpg,Normal,79.59,158.45,163.97,-27.58,Type_V
55640.jpg,Normal,103.5,137.16,131.95,-67.23,Type_VI
55641.jpg,Normal,133.01,128.0,128.0,90.0,Type_I
55652.jpg,Normal,45.04,136.96,138.21,-72.48,Type_VI
55653.jpg,Normal,62.38,142.2,146.63,-53.88,Type_VI
55657.jpg,Normal,164.13,139.25,145.51,39.36,Type_III
55658.jpg,Normal,99.89,145.57,147.44,-29.12,Type_V
55756.jpg,Normal,149.66,140.53,144.51,27.77,Type_IV
55758.jpg,Normal,168.49,148.61,154.37,31.36,Type_III
55759.jpg,Normal,114.12,139.03,153.36,-11.69,Type_V
55765.jpg,Normal,71.33,136.1,128.9,-87.66,Type_VI
55770.jpg,Normal,173.95,141.02,141.99,52.47,Type_II
55885.jpg,Normal,119.25,144.87,143.03,-12.15,Type_V
55886.jpg,Normal,108.59,139.53,148.85,-19.57,Type_V
55896.jpg,Normal,152.14,144.89,145.22,29.3,Type_III
5593.jpg,Normal,127.04,136.39,138.75,-0.96,Type_V
5595.jpg,Normal,153.5,154.07,159.14,18.13,Type_IV
55974.jpg,Normal,171.86,150.25,148.13,40.83,Type_III
55977.jpg,Normal,113.15,141.05,147.89,-15.8,Type_V
5598.jpg,Normal,221.41,133.56,142.72,68.21,Type_I
55991.jpg,Normal,103.24,135.22,137.32,-45.58,Type_VI
56027.jpg,Normal,54.74,142.51,132.1,-81.82,Type_VI
56089.jpg,Normal,200.96,148.12,149.91,52.75,Type_II
56099.jpg,Normal,180.67,141.83,169.82,26.5,Type_IV
56141.jpg,Normal,100.79,145.46,154.13,-21.85,Type_V
56206.jpg,Normal,216.05,136.05,135.33,78.08,Type_I
56209.jpg,Normal,70.85,139.88,143.53,-55.05,Type_VI
56219.jpg,Normal,165.03,139.1,133.86,68.3,Type_I
5623.jpg,Normal,122.12,150.67,156.61,-4.22,Type_V
56232.jpg,Normal,152.13,150.42,153.41,20.81,Type_IV
56265.jpg,Normal,102.93,158.45,157.63,-18.01,Type_V
56268.jpg,Normal,53.68,140.22,143.72,-61.49,Type_VI
56269.jpg,Normal,185.49,144.24,152.07,43.37,Type_II
56271.jpg,Normal,57.58,143.61,137.88,-70.18,Type_VI
56276.jpg,Normal,206.9,142.2,156.04,48.0,Type_II
56279.jpg,Normal,112.03,146.12,143.15,-21.82,Type_V
56282.jpg,Normal,61.07,143.57,136.22,-72.48,Type_VI
56288.jpg,Normal,155.39,133.25,131.11,74.14,Type_I
56290.jpg,Normal,94.47,136.55,135.39,-60.3,Type_VI
56297.jpg,Normal,218.39,130.58,143.73,66.19,Type_I
56352.jpg,Normal,97.46,141.42,164.15,-18.05,Type_V
56412.jpg,Normal,149.84,143.9,146.07,25.87,Type_IV
56416.jpg,Normal,39.56,138.75,130.67,-85.56,Type_VI
56418.jpg,Normal,155.65,137.72,132.64,67.18,Type_I
56419.jpg,Normal,173.3,138.04,133.16,73.98,Type_I
56420.jpg,Normal,204.57,134.96,132.57,81.41,Type_I
56430.jpg,Normal,159.24,152.19,167.42,17.52,Type_IV
56431.jpg,Normal,130.48,148.93,146.2,3.67,Type_V
56526.jpg,Normal,113.93,135.93,130.56,-64.35,Type_VI
56530.jpg,Normal,187.73,147.26,150.38,46.54,Type_II
56532.jpg,Normal,169.48,145.07,166.55,23.12,Type_IV
56533.jpg,Normal,60.83,146.43,143.25,-59.75,Type_VI
56535.jpg,Normal,176.38,146.28,141.82,54.2,Type_II
56540.jpg,Normal,121.23,144.74,148.54,-6.82,Type_V
5655.jpg,Normal,186.38,139.61,138.22,66.12,Type_I
56558.jpg,Normal,134.18,140.06,162.71,4.31,Type_V
56634.jpg,Normal,151.51,132.27,148.2,24.99,Type_IV
56635.jpg,Normal,155.44,150.63,149.89,26.59,Type_IV
56637.jpg,Normal,144.09,145.17,147.3,18.64,Type_IV
56639.jpg,Normal,158.02,133.84,155.57,23.46,Type_IV
56641.jpg,Normal,121.3,138.58,133.2,-25.06,Type_V
56643.jpg,Normal,160.91,144.25,142.78,41.55,Type_II
56644.jpg,Normal,152.3,135.42,160.49,16.66,Type_IV
56648.jpg,Normal,75.93,135.31,149.03,-43.88,Type_VI
56651.jpg,Normal,65.76,142.15,136.58,-70.49,Type_VI
56653.jpg,Normal,111.3,148.34,160.95,-10.91,Type_V
56771.jpg,Normal,86.1,143.48,140.38,-52.67,Type_VI
56775.jpg,Normal,97.49,142.71,125.5,77.99,Type_I
56779.jpg,Normal,56.32,130.04,133.7,-78.46,Type_VI
56785.jpg,Normal,168.73,141.82,147.26,40.01,Type_III
56788.jpg,Normal,93.88,140.85,139.52,-48.84,Type_VI
56789.jpg,Normal,112.71,127.8,138.47,-28.99,Type_V
56799.jpg,Normal,103.12,147.09,148.48,-25.03,Type_V
56878.jpg,Normal,182.18,143.99,152.9,40.74,Type_III
56880.jpg,Normal,118.56,149.28,178.18,-4.0,Type_V
56884.jpg,Normal,57.26,137.64,138.64,-68.88,Type_VI
56886.jpg,Normal,117.25,136.64,139.08,-19.95,Type_V
56890.jpg,Normal,130.91,146.74,144.83,4.54,Type_V
56894.jpg,Normal,143.47,142.74,151.0,15.23,Type_IV
56896.jpg,Normal,112.31,140.43,153.8,-13.01,Type_V
569.jpg,Normal,101.88,132.05,139.72,-40.61,Type_VI
56903.jpg,Normal,129.28,148.81,150.35,1.79,Type_V
56995.jpg,Normal,137.22,147.99,144.06,13.35,Type_IV
56998.jpg,Normal,109.58,139.63,126.73,79.77,Type_I
57.jpg,Normal,98.36,140.44,137.14,-51.33,Type_VI
5700.jpg,Normal,221.75,134.65,137.25,75.96,Type_I
57001.jpg,Normal,133.98,144.0,141.46,10.69,Type_IV
57156.jpg,Normal,124.47,139.73,141.51,-5.02,Type_V
57161.jpg,Normal,52.34,139.2,134.61,-77.37,Type_VI
57162.jpg,Normal,159.85,142.34,146.78,34.03,Type_III
57163.jpg,Normal,106.64,144.95,149.22,-21.08,Type_V
57172.jpg,Normal,87.73,143.53,142.16,-47.76,Type_VI
57178.jpg,Normal,90.15,148.79,147.1,-37.48,Type_VI
57180.jpg,Normal,144.4,152.32,148.26,18.11,Type_IV
57181.jpg,Normal,61.25,141.9,148.32,-51.97,Type_VI
57318.jpg,Normal,108.67,139.93,132.25,-60.1,Type_VI
57322.jpg,Normal,106.96,148.5,133.79,-54.31,Type_VI
57326.jpg,Normal,143.23,128.0,128.0,90.0,Type_I
57329.jpg,Normal,134.21,154.68,142.9,10.01,Type_IV
57440.jpg,Normal,47.95,139.97,144.23,-62.52,Type_VI
57447.jpg,Normal,182.02,137.6,136.44,68.47,Type_I
57458.jpg,Normal,129.13,142.91,135.51,4.87,Type_V
5746.jpg,Normal,51.56,136.42,135.53,-75.81,Type_VI
57460.jpg,Normal,37.81,140.33,139.41,-72.02,Type_VI
57605.jpg,Normal,160.11,149.8,156.38,24.25,Type_IV
57607.jpg,Normal,78.77,148.26,140.54,-56.72,Type_VI
57628.jpg,Normal,66.08,142.0,137.65,-68.16,Type_VI
57715.jpg,Normal,81.54,144.74,151.65,-37.31,Type_VI
5772.jpg,Normal,98.77,151.63,146.8,-30.93,Type_VI
57720.jpg,Normal,112.63,146.2,155.4,-12.02,Type_V
57726.jpg,Normal,134.92,142.26,135.99,20.01,Type_IV
57732.jpg,Normal,69.66,136.6,139.54,-63.03,Type_VI
57733.jpg,Normal,62.85,160.02,129.5,-86.62,Type_VI
57813.jpg,Normal,146.06,146.01,146.71,21.26,Type_IV
5792.jpg,Normal,104.42,151.55,145.26,-27.66,Type_V
57930.jpg,Normal,91.62,141.36,136.47,-58.94,Type_VI
57934.jpg,Normal,129.28,136.99,137.43,4.23,Type_V
57940.jpg,Normal,158.58,142.2,147.06,32.6,Type_III
57943.jpg,Normal,86.0,171.26,151.33,-34.9,Type_VI
58006.jpg,Normal,121.78,150.46,155.9,-4.6,Type_V
58008.jpg,Normal,173.02,145.43,138.68,59.1,Type_I
5801.jpg,Normal,148.6,137.88,131.77,65.53,Type_I
58010.jpg,Normal,90.22,147.91,148.99,-34.86,Type_VI
58012.jpg,Normal,145.64,147.78,158.27,13.22,Type_IV
58021.jpg,Normal,88.56,149.03,151.74,-32.75,Type_VI
58022.jpg,Normal,127.96,143.57,140.08,0.86,Type_V
58027.jpg,Normal,200.98,128.0,128.0,90.0,Type_I
58028.jpg,Normal,128.45,128.0,128.0,90.0,Type_I
58032.jpg,Normal,151.48,165.3,140.6,36.73,Type_III
58122.jpg,Normal,93.18,148.41,151.67,-29.63,Type_V
58123.jpg,Normal,152.38,144.85,146.39,27.95,Type_IV
58126.jpg,Normal,131.96,163.36,178.73,1.97,Type_V
58131.jpg,Normal,82.33,145.65,153.35,-34.94,Type_VI
58136.jpg,Normal,195.08,140.67,128.16,89.65,Type_I
58141.jpg,Normal,125.86,144.97,148.6,-1.79,Type_V
58143.jpg,Normal,148.49,139.93,141.39,31.58,Type_III
58144.jpg,Normal,154.66,145.08,143.23,34.96,Type_III
58148.jpg,Normal,111.27,143.18,143.64,-22.15,Type_V
58150.jpg,Normal,153.04,143.08,136.61,49.33,Type_II
5823.jpg,Normal,109.53,134.65,142.08,-26.59,Type_V
58237.jpg,Normal,194.22,130.89,130.82,83.86,Type_I
5824.jpg,Normal,158.07,139.15,154.8,24.1,Type_IV
58244.jpg,Normal,107.27,158.23,146.96,-22.7,Type_V
58246.jpg,Normal,103.64,143.29,141.58,-34.55,Type_VI
58256.jpg,Normal,125.22,141.16,141.32,-3.84,Type_V
58260.jpg,Normal,95.74,144.19,137.59,-52.41,Type_VI
58349.jpg,Normal,144.16,156.16,150.69,16.06,Type_IV
5835.jpg,Normal,68.13,139.52,137.77,-67.24,Type_VI
58354.jpg,Normal,161.52,146.23,131.17,76.65,Type_I
58362.jpg,Normal,143.03,149.32,156.56,12.04,Type_IV
58363.jpg,Normal,119.6,146.1,142.93,-11.73,Type_V
585.jpg,Normal,184.53,139.51,131.12,82.05,Type_I
58502.jpg,Normal,175.95,146.4,148.47,42.86,Type_II
58509.jpg,Normal,153.53,134.36,168.11,14.28,Type_IV
58624.jpg,Normal,150.38,141.17,142.62,31.53,Type_III
58627.jpg,Normal,130.94,142.12,149.53,3.58,Type_V
58629.jpg,Normal,170.4,141.45,133.93,70.59,Type_I
58714.jpg,Normal,146.94,169.0,169.7,10.36,Type_IV
58719.jpg,Normal,93.63,148.08,153.87,-27.18,Type_V
58733.jpg,Normal,161.75,141.06,143.85,40.27,Type_III
58737.jpg,Normal,155.58,143.07,138.02,47.69,Type_II
58777.jpg,Normal,130.1,137.82,154.6,2.19,Type_V
58779.jpg,Normal,106.42,137.47,135.28,-48.62,Type_VI
58785.jpg,Normal,87.96,145.11,141.84,-48.25,Type_VI
5879.jpg,Normal,202.25,139.35,128.24,89.54,Type_I
58891.jpg,Normal,132.5,152.44,146.85,5.94,Type_V
58893.jpg,Normal,87.47,146.03,148.78,-37.07,Type_VI
58898.jpg,Normal,136.65,143.35,155.14,7.53,Type_V
589.jpg,Normal,74.5,137.38,134.09,-73.67,Type_VI
58906.jpg,Normal,45.48,142.66,142.7,-65.44,Type_VI
58981.jpg,Normal,142.61,144.06,139.68,26.91,Type_IV
5899.jpg,Normal,179.87,131.14,133.75,74.36,Type_I
58992.jpg,Normal,69.5,141.49,154.09,-41.08,Type_VI
58999.jpg,Normal,74.53,142.36,143.77,-52.79,Type_VI
59.jpg,Normal,51.53,140.35,124.76,83.8,Type_I
59107.jpg,Normal,116.2,142.04,142.4,-17.11,Type_V
59108.jpg,Normal,106.74,147.15,161.96,-13.48,Type_V
59109.jpg,Normal,176.69,142.31,148.34,43.49,Type_II
59113.jpg,Normal,57.63,133.66,132.08,-81.53,Type_VI
59117.jpg,Normal,148.2,143.41,145.1,25.39,Type_IV
5912.jpg,Normal,117.33,143.81,137.13,-23.6,Type_V
59250.jpg,Normal,105.46,145.16,134.39,-53.51,Type_VI
59262.jpg,Normal,149.68,126.66,140.84,34.12,Type_III
59265.jpg,Normal,155.12,137.84,143.38,35.16,Type_III
59392.jpg,Normal,74.87,143.92,150.44,-42.61,Type_VI
59394.jpg,Normal,105.29,142.54,143.71,-29.0,Type_V
59402.jpg,Normal,124.98,146.24,142.68,-3.85,Type_V
59403.jpg,Normal,125.75,145.7,156.62,-1.37,Type_V
59404.jpg,Normal,171.44,144.88,150.94,36.91,Type_III
59411.jpg,Normal,54.44,125.16,142.9,-62.53,Type_VI
59525.jpg,Normal,140.36,155.6,165.92,7.58,Type_V
59612.jpg,Normal,60.73,138.3,138.72,-67.74,Type_VI
59616.jpg,Normal,161.32,155.69,148.23,33.25,Type_III
59618.jpg,Normal,82.06,139.98,137.6,-61.68,Type_VI
59621.jpg,Normal,134.6,143.79,144.31,9.69,Type_V
59777.jpg,Normal,102.85,144.39,149.06,-24.66,Type_V
59778.jpg,Normal,128.63,139.76,139.75,2.16,Type_V
59783.jpg,Normal,91.16,143.32,138.28,-54.19,Type_VI
59797.jpg,Normal,197.48,147.24,145.43,57.58,Type_I
59917.jpg,Normal,121.41,149.19,143.32,-8.86,Type_V
59918.jpg,Normal,141.31,155.59,157.68,10.34,Type_IV
59919.jpg,Normal,150.21,128.39,128.38,87.57,Type_I
59931.jpg,Normal,196.41,152.46,153.71,46.42,Type_II
59934.jpg,Normal,136.28,145.29,152.22,8.09,Type_V
59972.jpg,Normal,164.83,147.89,141.03,48.32,Type_II
59976.jpg,Normal,160.76,135.07,148.21,32.83,Type_III
59978.jpg,Normal,86.84,155.26,142.22,-48.27,Type_VI
5998.jpg,Normal,117.89,149.53,155.66,-7.76,Type_V
59983.jpg,Normal,122.76,143.84,146.87,-5.63,Type_V
60150.jpg,Normal,120.42,146.27,138.72,-14.52,Type_V
60152.jpg,Normal,203.98,146.22,141.77,65.35,Type_I
60154.jpg,Normal,104.23,134.71,162.86,-14.67,Type_V
60157.jpg,Normal,94.4,145.54,145.19,-37.06,Type_VI
60159.jpg,Normal,153.43,144.29,145.51,30.15,Type_III
60167.jpg,Normal,67.92,141.34,139.35,-64.1,Type_VI
60302.jpg,Normal,154.59,136.44,134.87,57.12,Type_I
60304.jpg,Normal,131.15,139.78,144.13,5.07,Type_V
60306.jpg,Normal,150.25,146.45,136.35,46.88,Type_II
60310.jpg,Normal,144.94,140.76,137.55,35.6,Type_III
60316.jpg,Normal,119.44,128.59,132.58,-34.62,Type_VI
6032.jpg,Normal,183.73,140.81,140.71,60.04,Type_I
60320.jpg,Normal,91.65,167.73,163.81,-21.44,Type_V
60327.jpg,Normal,224.96,133.78,135.01,79.61,Type_I
6033.jpg,Normal,163.77,138.15,139.93,50.01,Type_II
60413.jpg,Normal,76.09,146.35,148.51,-44.51,Type_VI
60433.jpg,Normal,74.47,150.95,161.66,-31.71,Type_VI
60573.jpg,Normal,184.51,147.47,155.11,39.51,Type_III
60579.jpg,Normal,101.98,138.93,143.81,-32.34,Type_VI
6058.jpg,Normal,71.74,130.55,131.94,-79.78,Type_VI
60586.jpg,Normal,167.5,149.7,145.07,42.58,Type_II
60588.jpg,Normal,123.23,128.0,128.0,-90.0,Type_VI
6059.jpg,Normal,111.45,128.01,135.7,-39.28,Type_VI
60591.jpg,Normal,125.88,144.18,147.06,-1.9,Type_V
60593.jpg,Normal,189.16,141.02,148.33,49.94,Type_II
60594.jpg,Normal,111.61,147.19,140.42,-26.64,Type_V
60598.jpg,Normal,114.06,152.15,149.29,-13.91,Type_V
606.jpg,Normal,110.68,138.86,142.87,-23.93,Type_V
60689.jpg,Normal,178.64,154.58,144.88,49.91,Type_II
60694.jpg,Normal,117.83,136.64,164.57,-5.92,Type_V
60696.jpg,Normal,67.76,134.71,139.61,-63.64,Type_VI
60706.jpg,Normal,213.75,137.38,149.8,57.2,Type_I
60709.jpg,Normal,154.15,157.32,149.67,25.75,Type_IV
60762.jpg,Normal,130.16,143.99,144.95,3.53,Type_V
60786.jpg,Normal,137.4,152.36,154.7,8.27,Type_V
60790.jpg,Normal,186.53,143.79,143.22,56.67,Type_I
60792.jpg,Normal,85.61,143.24,145.41,-43.34,Type_VI
60796.jpg,Normal,128.59,152.61,162.17,0.71,Type_V
60801.jpg,Normal,183.04,140.77,160.04,34.21,Type_III
60802.jpg,Normal,151.77,151.0,145.13,29.06,Type_III
60806.jpg,Normal,186.7,135.23,136.58,69.72,Type_I
6087.jpg,Normal,133.19,151.8,141.3,9.53,Type_V
60896.jpg,Normal,102.12,175.39,169.87,-13.37,Type_V
60897.jpg,Normal,102.48,136.74,138.54,-42.95,Type_VI
60898.jpg,Normal,177.97,146.79,148.97,43.35,Type_II
60901.jpg,Normal,220.52,137.2,139.77,72.11,Type_I
60902.jpg,Normal,126.03,150.12,140.26,-2.68,Type_V
60905.jpg,Normal,139.86,139.01,162.51,7.99,Type_V
6091.jpg,Normal,123.01,145.83,150.68,-4.44,Type_V
60910.jpg,Normal,192.1,141.09,142.5,60.21,Type_I
61017.jpg,Normal,38.92,137.27,133.01,-81.79,Type_VI
61018.jpg,Normal,113.33,140.93,145.74,-17.39,Type_V
61020.jpg,Normal,62.96,144.3,147.47,-52.43,Type_VI
61024.jpg,Normal,90.68,160.26,164.6,-21.53,Type_V
61036.jpg,Normal,131.96,137.22,134.06,16.12,Type_IV
